CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Hierarchical_Cluster
15187,1.0,13.0,8.468670791394786,2,VIPs,1
15189,0.0,13.0,8.656355735055985,2,VIPs,1
15192,119.0,3.0,6.952078337618801,0,Regular Buyers,3
15193,60.0,1.0,6.215247893709531,0,Regular Buyers,3
15194,2.0,13.0,8.656355735055985,2,VIPs,1
15195,2.0,1.0,8.258940462988459,0,Regular Buyers,3
15197,10.0,3.0,6.985280975485229,0,Regular Buyers,3
15198,91.0,2.0,5.271151698475267,0,Regular Buyers,3
15199,58.0,4.0,7.1465359310757455,0,Regular Buyers,3
15201,86.0,5.0,7.120880817152784,0,Regular Buyers,3
15203,25.0,6.0,7.511415293040546,2,VIPs,1
15204,311.0,1.0,5.760729755097951,1,Inactive,2
15205,84.0,2.0,6.483474256616332,0,Regular Buyers,3
15206,9.0,4.0,6.04334516898497,0,Regular Buyers,3
15208,0.0,5.0,6.769779740037806,0,Regular Buyers,3
15210,224.0,1.0,5.805676990670853,1,Inactive,2
15211,59.0,2.0,6.797281713937488,0,Regular Buyers,3
15212,240.0,1.0,4.632785353021065,1,Inactive,2
15213,311.0,2.0,5.797121015086702,1,Inactive,2
15214,1.0,8.0,7.416041681653177,2,VIPs,1
15215,46.0,3.0,6.601148593666668,0,Regular Buyers,3
15216,87.0,1.0,4.580877493419047,0,Regular Buyers,3
15218,10.0,11.0,8.656355735055985,2,VIPs,1
15219,175.0,1.0,5.7260330835910205,1,Inactive,2
15220,51.0,6.0,7.484346171123521,2,VIPs,3
15221,311.0,1.0,6.002033498457216,1,Inactive,2
15222,311.0,1.0,6.373319789577012,1,Inactive,2
15223,225.0,2.0,6.629032947901828,1,Inactive,2
15224,311.0,2.0,5.777899970574095,1,Inactive,2
15225,233.0,1.0,6.01713229385656,1,Inactive,2
15226,310.0,1.0,5.04606678592752,1,Inactive,2
15227,36.0,5.0,7.106933952842515,0,Regular Buyers,3
15228,65.0,4.0,8.127909455886419,2,VIPs,3
15230,238.0,2.0,6.065179584930263,1,Inactive,2
15232,112.0,2.0,6.418462810428566,0,Regular Buyers,2
15234,276.0,1.0,5.288267030694535,1,Inactive,2
15235,217.0,12.0,7.718023053610256,2,VIPs,1
15236,298.0,1.0,5.7747068129929,1,Inactive,2
15237,1.0,4.0,7.253696825551129,0,Regular Buyers,3
15238,28.0,3.0,6.978204422922778,0,Regular Buyers,3
15239,9.0,2.0,6.661330306378558,0,Regular Buyers,3
15240,44.0,5.0,7.442826586212262,0,Regular Buyers,3
15241,66.0,8.0,7.471613483699497,2,VIPs,1
15243,73.0,1.0,5.7610445868229965,0,Regular Buyers,3
15244,64.0,2.0,6.449790886414747,0,Regular Buyers,3
15245,133.0,3.0,7.83075942537543,0,Regular Buyers,3
15246,237.0,2.0,6.244458120391077,1,Inactive,2
15247,121.0,1.0,5.877735781779639,0,Regular Buyers,3
15249,31.0,13.0,8.656355735055985,2,VIPs,1
15251,8.0,11.0,8.656355735055985,2,VIPs,1
15252,35.0,2.0,6.60905270324689,0,Regular Buyers,3
15253,15.0,5.0,6.823503726534546,0,Regular Buyers,3
15254,126.0,1.0,5.708305563383786,0,Regular Buyers,3
15255,66.0,1.0,6.793297957004312,0,Regular Buyers,3
15256,148.0,1.0,4.599655005299981,1,Inactive,2
15257,282.0,1.0,5.762522969678801,1,Inactive,2
15258,168.0,2.0,6.4364067457583465,1,Inactive,2
15260,99.0,7.0,7.502059546979103,2,VIPs,1
15261,134.0,1.0,5.544474072171247,1,Inactive,3
15262,311.0,1.0,5.19267903452504,1,Inactive,2
15263,106.0,1.0,5.059488948313644,0,Regular Buyers,3
15264,63.0,1.0,5.978227320325962,0,Regular Buyers,3
15265,150.0,2.0,7.317955823857119,0,Regular Buyers,3
15266,311.0,1.0,4.789988622980633,1,Inactive,2
15267,21.0,5.0,7.449125626576209,0,Regular Buyers,3
15269,23.0,1.0,6.0156692358048,0,Regular Buyers,3
15270,15.0,7.0,7.775061627827598,2,VIPs,1
15271,6.0,13.0,7.8272688120491205,2,VIPs,1
15272,56.0,2.0,6.58332623116324,0,Regular Buyers,3
15274,3.0,2.0,6.5758705038506235,0,Regular Buyers,3
15275,37.0,1.0,6.4234742104382585,0,Regular Buyers,3
15276,65.0,1.0,4.914931703582751,0,Regular Buyers,3
15277,46.0,1.0,5.548686904115838,0,Regular Buyers,3
15279,311.0,1.0,5.675074310519458,1,Inactive,2
15280,171.0,1.0,4.737250526345299,1,Inactive,2
15281,58.0,9.0,7.754974564853873,2,VIPs,1
15286,49.0,1.0,5.4870764910004155,0,Regular Buyers,3
15287,21.0,2.0,6.189679958097341,0,Regular Buyers,3
15288,42.0,5.0,7.743928633728395,2,VIPs,3
15289,28.0,3.0,6.846709318414996,0,Regular Buyers,3
15290,4.0,13.0,8.656355735055985,2,VIPs,1
15291,25.0,13.0,8.439080287140403,2,VIPs,1
15292,200.0,1.0,5.203676962393915,1,Inactive,2
15296,50.0,6.0,8.208998159442066,2,VIPs,1
15297,9.0,3.0,6.466051407286527,0,Regular Buyers,3
15298,1.0,12.0,8.476558679320053,2,VIPs,1
15299,66.0,6.0,8.270783572013032,2,VIPs,1
15300,63.0,1.0,6.2094749463104435,0,Regular Buyers,3
15301,50.0,12.0,8.53136233333043,2,VIPs,1
15303,289.0,1.0,6.354404822801145,1,Inactive,2
15304,60.0,8.0,6.544487219573761,2,VIPs,1
15306,63.0,3.0,7.069321254563527,0,Regular Buyers,3
15307,95.0,1.0,5.329331420077207,0,Regular Buyers,3
15308,273.0,1.0,5.741303025403381,1,Inactive,2
15311,0.0,13.0,8.656355735055985,2,VIPs,1
15312,74.0,4.0,6.830712234483825,0,Regular Buyers,3
15313,109.0,1.0,3.970291913552122,1,Inactive,3
15314,198.0,1.0,5.795966561197395,1,Inactive,2
15315,63.0,2.0,6.348264483234865,0,Regular Buyers,3
15316,311.0,1.0,5.111987788356544,1,Inactive,2
15318,3.0,1.0,5.748182061952885,0,Regular Buyers,3
15319,283.0,1.0,5.32544603393629,1,Inactive,2
15320,43.0,1.0,5.591471937527057,0,Regular Buyers,3
15321,70.0,3.0,7.919105250086756,0,Regular Buyers,3
15322,85.0,1.0,6.523092298503236,0,Regular Buyers,3
15325,103.0,1.0,5.0955277611142185,0,Regular Buyers,3
15326,311.0,1.0,5.74527624348556,1,Inactive,2
15327,52.0,1.0,5.345916345347316,0,Regular Buyers,3
15329,38.0,3.0,6.957211887694729,0,Regular Buyers,3
15330,31.0,2.0,6.5736242994783,0,Regular Buyers,3
15332,311.0,4.0,7.415813075846797,1,Inactive,2
15333,207.0,1.0,6.936886805488385,1,Inactive,2
15334,156.0,3.0,5.85713283431269,1,Inactive,2
15335,53.0,1.0,5.164614530656529,0,Regular Buyers,3
15339,65.0,2.0,6.354491772518179,0,Regular Buyers,3
15341,80.0,1.0,7.611604982675218,0,Regular Buyers,3
15342,129.0,1.0,6.0090342912180414,0,Regular Buyers,2
15343,86.0,1.0,5.901266279189834,0,Regular Buyers,3
15344,0.0,3.0,6.3367195308171205,0,Regular Buyers,3
15345,45.0,1.0,5.9777205293157225,0,Regular Buyers,3
15346,311.0,1.0,5.5350481913707625,1,Inactive,2
15347,311.0,1.0,5.311233591814583,1,Inactive,2
15348,71.0,1.0,5.069155742908264,0,Regular Buyers,3
15349,157.0,2.0,6.1629147240133015,1,Inactive,2
15350,311.0,1.0,4.759177998467439,1,Inactive,2
15351,11.0,7.0,7.581265918452825,2,VIPs,1
15353,254.0,2.0,6.656752230788848,1,Inactive,2
15355,28.0,2.0,5.627800953633573,0,Regular Buyers,3
15356,30.0,10.0,7.925699664582792,2,VIPs,1
15358,4.0,13.0,8.656355735055985,2,VIPs,1
15360,39.0,1.0,6.061293735451147,0,Regular Buyers,3
15361,311.0,1.0,6.040064216944044,1,Inactive,2
15363,311.0,1.0,5.7899601708972535,1,Inactive,2
15364,95.0,2.0,6.818038427312331,0,Regular Buyers,3
15365,25.0,7.0,7.74730318590928,2,VIPs,1
15366,74.0,2.0,6.40276261040859,0,Regular Buyers,3
15367,56.0,4.0,7.538276774433291,0,Regular Buyers,3
15368,20.0,1.0,6.104659294874325,0,Regular Buyers,3
15370,40.0,7.0,7.77781357291459,2,VIPs,1
15372,136.0,1.0,7.605093664160551,0,Regular Buyers,3
15373,7.0,12.0,7.79024514376692,2,VIPs,1
15374,128.0,1.0,5.1298987149230735,1,Inactive,2
15376,39.0,3.0,7.118307896116917,0,Regular Buyers,3
15379,168.0,7.0,8.217246886437776,2,VIPs,2
15380,8.0,5.0,7.433229092253918,0,Regular Buyers,3
15381,213.0,2.0,6.393339886365589,1,Inactive,2
15382,14.0,6.0,8.656355735055985,2,VIPs,1
15384,169.0,2.0,6.46678215711498,1,Inactive,2
15385,39.0,1.0,5.761673953071979,0,Regular Buyers,3
15386,185.0,1.0,5.979240132485259,1,Inactive,2
15388,269.0,1.0,4.952582362647639,1,Inactive,2
15389,171.0,1.0,6.2166061010848646,1,Inactive,2
15392,4.0,4.0,7.337281906274171,0,Regular Buyers,3
15393,15.0,2.0,5.45043741460887,0,Regular Buyers,3
15394,9.0,4.0,7.6891605590501255,0,Regular Buyers,3
15395,311.0,1.0,4.6862892372728835,1,Inactive,2
15396,112.0,1.0,5.66704933159998,0,Regular Buyers,3
15397,289.0,1.0,4.553876891600541,1,Inactive,2
15398,15.0,2.0,7.2052861919886055,0,Regular Buyers,3
15399,0.0,3.0,6.705357537478585,0,Regular Buyers,3
15400,91.0,5.0,6.575354741730978,0,Regular Buyers,1
15402,148.0,2.0,6.441504598605709,0,Regular Buyers,2
15405,188.0,1.0,5.85821882796062,1,Inactive,2
15406,30.0,2.0,6.237758058320892,0,Regular Buyers,3
15407,33.0,4.0,6.963606171722143,0,Regular Buyers,3
15408,263.0,1.0,5.591658396851496,1,Inactive,2
15410,83.0,8.0,8.146662701187065,2,VIPs,1
15411,25.0,4.0,7.215151739543018,0,Regular Buyers,3
15412,170.0,1.0,5.25504445431457,1,Inactive,2
15414,9.0,3.0,6.654023645899904,0,Regular Buyers,3
15415,311.0,1.0,6.3522983310705525,1,Inactive,2
15416,64.0,4.0,8.290372889129587,2,VIPs,3
15417,84.0,1.0,6.234018491942015,0,Regular Buyers,3
15419,24.0,1.0,4.918958505524352,0,Regular Buyers,3
15421,58.0,4.0,6.857892539809733,0,Regular Buyers,3
15422,311.0,2.0,4.592084946439436,1,Inactive,2
15423,37.0,1.0,3.7954891891721947,0,Regular Buyers,3
15424,253.0,2.0,5.951527577504281,1,Inactive,2
15426,18.0,5.0,7.278207873697534,0,Regular Buyers,3
15427,32.0,3.0,7.302590758900265,0,Regular Buyers,3
15428,14.0,1.0,4.551558416539442,0,Regular Buyers,3
15429,26.0,2.0,5.987331015826375,0,Regular Buyers,3
15432,22.0,1.0,5.148598518298094,0,Regular Buyers,3
15433,213.0,2.0,6.2809574789637255,1,Inactive,2
15434,7.0,5.0,6.94935776883665,0,Regular Buyers,3
15435,21.0,1.0,5.012566760946003,0,Regular Buyers,3
15436,11.0,3.0,7.024230793538577,0,Regular Buyers,3
15437,261.0,1.0,5.304100611303764,1,Inactive,2
15438,130.0,1.0,5.059933265817542,1,Inactive,2
15440,54.0,3.0,5.952411819844281,0,Regular Buyers,3
15442,248.0,1.0,6.38856140554563,1,Inactive,2
15443,1.0,7.0,8.08268333891615,2,VIPs,1
15444,8.0,2.0,7.257890888001,0,Regular Buyers,3
15445,263.0,1.0,4.740574822994295,1,Inactive,2
15447,311.0,1.0,5.050945157499754,1,Inactive,2
15448,311.0,1.0,6.2058498567482925,1,Inactive,2
15449,25.0,3.0,6.882970662159506,0,Regular Buyers,3
15450,29.0,1.0,6.0657367914825695,0,Regular Buyers,3
15452,29.0,3.0,6.291069014516638,0,Regular Buyers,3
15453,1.0,7.0,7.236605685971544,2,VIPs,1
15454,311.0,1.0,5.19351225218191,1,Inactive,2
15456,282.0,3.0,6.105284183307442,1,Inactive,2
15457,261.0,1.0,5.472564748074418,1,Inactive,2
15458,24.0,1.0,5.091539169320091,0,Regular Buyers,3
15460,311.0,1.0,5.383393538903156,1,Inactive,2
15462,93.0,3.0,5.462135451777431,0,Regular Buyers,3
15463,28.0,1.0,4.845288841508263,0,Regular Buyers,3
15464,311.0,1.0,6.956402575803658,1,Inactive,2
15465,19.0,13.0,8.656355735055985,2,VIPs,1
15466,84.0,1.0,5.815711371192059,0,Regular Buyers,3
15467,8.0,3.0,6.265073049828404,0,Regular Buyers,3
15468,50.0,2.0,6.149557446167864,0,Regular Buyers,3
15469,49.0,2.0,6.290735458809743,0,Regular Buyers,3
15471,1.0,1.0,6.153753450151701,0,Regular Buyers,3
15472,112.0,1.0,5.920398098674122,0,Regular Buyers,3
15473,13.0,7.0,7.479976991613202,2,VIPs,1
15475,76.0,1.0,6.120539147973894,0,Regular Buyers,3
15478,39.0,2.0,7.274077537572236,0,Regular Buyers,3
15480,115.0,1.0,6.809591030194905,0,Regular Buyers,2
15482,15.0,11.0,8.656355735055985,2,VIPs,1
15483,160.0,4.0,5.458776676484857,1,Inactive,2
15484,0.0,4.0,8.187385497313695,2,VIPs,3
15485,29.0,3.0,7.853993087224244,0,Regular Buyers,3
15488,92.0,1.0,4.52526080275979,0,Regular Buyers,3
15489,22.0,3.0,7.034634595526282,0,Regular Buyers,3
15491,94.0,6.0,8.039508941575132,2,VIPs,3
15492,27.0,2.0,6.492936561946857,0,Regular Buyers,3
15493,32.0,5.0,7.60230148045579,2,VIPs,3
15494,20.0,2.0,7.170296450877509,0,Regular Buyers,3
15497,17.0,2.0,7.141403462941432,0,Regular Buyers,3
15498,2.0,13.0,8.656355735055985,2,VIPs,1
15500,7.0,4.0,7.032235836086242,0,Regular Buyers,3
15502,15.0,10.0,8.656355735055985,2,VIPs,1
15503,311.0,1.0,4.997820197049412,1,Inactive,2
15504,80.0,1.0,3.985830932572866,0,Regular Buyers,3
15505,52.0,5.0,8.192005840278435,2,VIPs,3
15506,22.0,3.0,6.88781784259962,0,Regular Buyers,3
15507,171.0,1.0,6.201239130683238,1,Inactive,2
15508,188.0,6.0,6.909024473214282,1,Inactive,2
15510,311.0,1.0,5.5254529391317835,1,Inactive,2
15511,11.0,5.0,6.813697314828437,0,Regular Buyers,3
15512,155.0,2.0,4.804021044733257,1,Inactive,2
15513,32.0,13.0,8.656355735055985,2,VIPs,1
15514,11.0,11.0,8.328562171758088,2,VIPs,1
15516,44.0,3.0,4.149936935645806,0,Regular Buyers,3
15517,232.0,1.0,5.591098914544516,1,Inactive,2
15518,63.0,8.0,7.572220023179759,2,VIPs,1
15520,1.0,1.0,5.842094090453713,0,Regular Buyers,3
15521,39.0,8.0,8.006767487671574,2,VIPs,1
15522,32.0,2.0,5.991064467086642,0,Regular Buyers,3
15523,83.0,1.0,6.023471805742962,0,Regular Buyers,3
15524,24.0,1.0,6.089044875446846,0,Regular Buyers,3
15525,1.0,3.0,6.7146801087899615,0,Regular Buyers,3
15526,32.0,2.0,5.006894974480533,0,Regular Buyers,3
15527,18.0,8.0,7.795967472483399,2,VIPs,1
15528,253.0,1.0,5.4395130632148145,1,Inactive,2
15529,22.0,11.0,8.292468390585697,2,VIPs,1
15530,21.0,4.0,7.315451230241661,0,Regular Buyers,3
15531,7.0,2.0,7.605113580313547,0,Regular Buyers,3
15532,24.0,4.0,7.360123056776521,0,Regular Buyers,3
15533,18.0,3.0,6.695267255355902,0,Regular Buyers,3
15535,172.0,4.0,6.286742696181391,1,Inactive,2
15537,162.0,1.0,4.717784330357226,1,Inactive,2
15539,6.0,1.0,6.290568639224737,0,Regular Buyers,3
15540,10.0,1.0,5.367376902479531,0,Regular Buyers,3
15541,113.0,1.0,4.455857782801083,1,Inactive,3
15543,287.0,1.0,4.858726543710496,1,Inactive,2
15544,8.0,9.0,8.174057603899483,2,VIPs,1
15545,53.0,2.0,5.68262693258341,0,Regular Buyers,3
15547,6.0,13.0,8.50832195812781,2,VIPs,1
15549,76.0,3.0,7.432785537540087,0,Regular Buyers,3
15550,3.0,4.0,6.357200812987149,0,Regular Buyers,3
15551,36.0,1.0,6.080070485442007,0,Regular Buyers,3
15552,216.0,1.0,4.512177319138926,1,Inactive,2
15553,59.0,1.0,6.082743886707506,0,Regular Buyers,3
15554,277.0,1.0,5.38541207339897,1,Inactive,2
15555,11.0,13.0,8.477033477539734,2,VIPs,1
15556,23.0,1.0,5.637535828837275,0,Regular Buyers,3
15557,28.0,1.0,6.162577690327808,0,Regular Buyers,3
15561,11.0,4.0,6.686597255202886,0,Regular Buyers,3
15562,311.0,1.0,4.909340575944674,1,Inactive,2
15563,21.0,3.0,7.217032488870507,0,Regular Buyers,3
15565,49.0,2.0,5.159974416926292,0,Regular Buyers,3
15567,18.0,1.0,5.231162091360629,0,Regular Buyers,3
15568,2.0,3.0,6.6323837861074395,0,Regular Buyers,3
15569,103.0,5.0,7.227451873789157,0,Regular Buyers,3
15570,6.0,12.0,8.334836434002748,2,VIPs,1
15571,11.0,4.0,6.47916994643317,0,Regular Buyers,3
15572,4.0,7.0,7.845361219115093,2,VIPs,1
15573,31.0,2.0,6.397762641520038,0,Regular Buyers,3
15574,177.0,4.0,6.555712447369967,1,Inactive,2
15576,37.0,1.0,6.8476548947291755,0,Regular Buyers,3
15577,150.0,3.0,5.5602199860123305,1,Inactive,2
15578,161.0,1.0,4.852811208902689,1,Inactive,2
15579,68.0,2.0,5.85678964378138,0,Regular Buyers,3
15581,155.0,10.0,6.582897334596831,2,VIPs,1
15582,24.0,3.0,6.527826330017913,0,Regular Buyers,3
15584,23.0,4.0,6.58770151849905,0,Regular Buyers,3
15585,176.0,1.0,6.123150487933357,1,Inactive,2
15587,49.0,4.0,6.818574277330894,0,Regular Buyers,3
15589,255.0,3.0,6.172806457538428,1,Inactive,2
15592,46.0,1.0,5.965069235748451,0,Regular Buyers,3
15593,70.0,1.0,5.302309387817574,0,Regular Buyers,3
15594,15.0,5.0,7.48030421490088,0,Regular Buyers,3
15596,100.0,5.0,7.249634301131203,0,Regular Buyers,3
15597,34.0,1.0,5.785577492291319,0,Regular Buyers,3
15598,52.0,1.0,5.487614537078416,0,Regular Buyers,3
15599,26.0,2.0,6.636917213055248,0,Regular Buyers,3
15601,10.0,13.0,8.656355735055985,2,VIPs,1
15602,7.0,9.0,7.16924993468027,2,VIPs,1
15603,78.0,1.0,3.9015685475242874,0,Regular Buyers,3
15604,51.0,1.0,5.381692975469088,0,Regular Buyers,3
15605,35.0,5.0,7.089434963153261,0,Regular Buyers,3
15606,60.0,9.0,7.9797360766493295,2,VIPs,1
15607,311.0,1.0,4.6611723761033765,1,Inactive,2
15608,27.0,4.0,6.998217362097996,0,Regular Buyers,3
15609,183.0,1.0,5.702047637362485,1,Inactive,2
15610,51.0,1.0,4.731450351898421,0,Regular Buyers,3
15611,9.0,11.0,7.359754038995856,2,VIPs,1
15612,35.0,2.0,5.278879672655561,0,Regular Buyers,3
15615,9.0,13.0,8.656355735055985,2,VIPs,1
15618,32.0,4.0,6.656534989127213,0,Regular Buyers,3
15619,10.0,1.0,5.821269170111868,0,Regular Buyers,3
15620,56.0,3.0,7.348703354335633,0,Regular Buyers,3
15621,3.0,4.0,7.165516658717914,0,Regular Buyers,3
15622,42.0,9.0,8.2189380876069,2,VIPs,1
15623,140.0,1.0,5.7105263501895465,1,Inactive,2
15624,116.0,4.0,6.3786468723710446,0,Regular Buyers,3
15625,103.0,4.0,7.336455026785429,0,Regular Buyers,3
15626,74.0,2.0,6.517375808292013,0,Regular Buyers,3
15628,4.0,9.0,7.962499271193586,2,VIPs,1
15630,44.0,2.0,7.079479212140812,0,Regular Buyers,3
15632,15.0,8.0,8.097520633770152,2,VIPs,1
15634,16.0,1.0,5.499419786985366,0,Regular Buyers,3
15636,89.0,2.0,6.587219381659278,0,Regular Buyers,3
15637,52.0,1.0,5.413251904640136,0,Regular Buyers,3
15639,133.0,1.0,6.055190237988527,0,Regular Buyers,2
15640,3.0,13.0,8.656355735055985,2,VIPs,1
15641,104.0,4.0,7.543379273298417,0,Regular Buyers,3
15643,191.0,3.0,6.499787040655854,1,Inactive,2
15644,165.0,4.0,6.70196036600254,0,Regular Buyers,2
15645,18.0,1.0,6.417695870399948,0,Regular Buyers,3
15646,157.0,3.0,6.106220784406171,1,Inactive,2
15648,203.0,2.0,6.489736704802353,1,Inactive,2
15649,311.0,2.0,6.705639094860003,1,Inactive,2
15651,36.0,3.0,6.472809865551464,0,Regular Buyers,3
15652,90.0,1.0,5.825232851462975,0,Regular Buyers,3
15653,92.0,2.0,6.7781476070590925,0,Regular Buyers,3
15654,8.0,2.0,6.828203284222655,0,Regular Buyers,3
15655,242.0,1.0,6.330914488818843,1,Inactive,2
15656,44.0,4.0,6.619406317542652,0,Regular Buyers,3
15657,22.0,1.0,3.4339872044851463,0,Regular Buyers,3
15658,189.0,5.0,6.932545447789356,1,Inactive,2
15659,43.0,1.0,5.7283124723994785,0,Regular Buyers,3
15660,24.0,9.0,7.378920733047961,2,VIPs,1
15661,311.0,2.0,5.739149618493492,1,Inactive,2
15663,105.0,1.0,4.935480620495495,0,Regular Buyers,3
15664,50.0,1.0,5.959535187313809,0,Regular Buyers,3
15665,167.0,2.0,7.7155739928250275,0,Regular Buyers,3
15667,39.0,1.0,5.711486059041233,0,Regular Buyers,3
15668,217.0,1.0,4.34795265434013,1,Inactive,2
15669,39.0,4.0,6.529915065486092,0,Regular Buyers,3
15670,296.0,1.0,5.159342614257448,1,Inactive,2
15671,18.0,7.0,7.885378147031288,2,VIPs,1
15673,87.0,4.0,7.966246716160649,0,Regular Buyers,3
15674,72.0,4.0,7.6558119575766215,0,Regular Buyers,3
15675,80.0,3.0,5.782870880975165,0,Regular Buyers,3
15676,18.0,3.0,8.142284446073054,0,Regular Buyers,3
15677,48.0,1.0,6.489554414321968,0,Regular Buyers,3
15678,52.0,1.0,5.868449096211435,0,Regular Buyers,3
15679,23.0,4.0,6.6622127327244485,0,Regular Buyers,3
15680,8.0,3.0,7.1964468417270915,0,Regular Buyers,3
15681,24.0,5.0,7.263441734527154,0,Regular Buyers,3
15683,116.0,1.0,5.271716684750857,0,Regular Buyers,3
15687,8.0,9.0,8.004398964555403,2,VIPs,1
15689,119.0,2.0,5.541655625147766,0,Regular Buyers,3
15690,3.0,2.0,5.48380058667957,0,Regular Buyers,3
15691,251.0,1.0,4.925803358579558,1,Inactive,2
15692,27.0,1.0,5.25770368366274,0,Regular Buyers,3
15694,0.0,13.0,8.656355735055985,2,VIPs,1
15695,266.0,2.0,6.018544551511725,1,Inactive,2
15696,32.0,8.0,7.914785762145856,2,VIPs,1
15699,17.0,1.0,5.738666876509702,0,Regular Buyers,3
15700,171.0,2.0,6.54776054491873,1,Inactive,2
15701,1.0,4.0,7.34157458058683,0,Regular Buyers,3
15703,264.0,1.0,5.358941988364472,1,Inactive,2
15704,139.0,4.0,7.738322531443156,0,Regular Buyers,3
15705,200.0,1.0,4.970507503005476,1,Inactive,2
15706,63.0,4.0,6.967494803332995,0,Regular Buyers,3
15707,34.0,4.0,6.852855489000475,0,Regular Buyers,3
15708,40.0,7.0,8.121254561972354,2,VIPs,1
15709,283.0,1.0,4.899703733388974,1,Inactive,2
15712,8.0,5.0,6.978549194282216,0,Regular Buyers,3
15713,142.0,2.0,5.879694646264972,1,Inactive,2
15714,11.0,2.0,5.804773457796085,0,Regular Buyers,3
15716,145.0,4.0,7.0209143070410205,0,Regular Buyers,2
15717,233.0,1.0,5.01926462079431,1,Inactive,2
15719,32.0,13.0,8.526145004114058,2,VIPs,1
15720,23.0,1.0,6.3964795539357615,0,Regular Buyers,3
15721,11.0,1.0,6.230638915494719,0,Regular Buyers,3
15722,35.0,5.0,7.706864794070598,2,VIPs,3
15723,311.0,1.0,5.318610069815799,1,Inactive,2
15724,200.0,2.0,5.390212631252292,1,Inactive,2
15725,14.0,1.0,6.031286041294654,0,Regular Buyers,3
15727,16.0,7.0,8.552552613215992,2,VIPs,1
15729,212.0,1.0,4.454347296253507,1,Inactive,2
15730,65.0,3.0,7.022761128491225,0,Regular Buyers,3
15732,211.0,2.0,5.68738205328842,1,Inactive,2
15733,282.0,1.0,5.095588999976419,1,Inactive,2
15734,114.0,2.0,7.200760657465263,0,Regular Buyers,3
15737,14.0,8.0,7.095163874824649,2,VIPs,1
15738,18.0,13.0,8.479163129156776,2,VIPs,1
15739,65.0,1.0,6.109514213881797,0,Regular Buyers,3
15740,48.0,1.0,5.049086480470509,0,Regular Buyers,3
15743,15.0,4.0,6.666269533420063,0,Regular Buyers,3
15744,77.0,1.0,3.5779478934066544,1,Inactive,3
15745,18.0,4.0,6.999048309928502,0,Regular Buyers,3
15746,133.0,1.0,5.287660786359508,1,Inactive,2
15747,12.0,3.0,6.882478495797344,0,Regular Buyers,3
15748,39.0,1.0,5.012699828145135,0,Regular Buyers,3
15749,234.0,3.0,8.656355735055985,1,Inactive,2
15750,2.0,8.0,7.810547311984927,2,VIPs,1
15752,39.0,7.0,7.877920371424875,2,VIPs,1
15753,304.0,1.0,4.384523514872469,1,Inactive,2
15754,50.0,3.0,6.130291269692714,0,Regular Buyers,3
15755,9.0,6.0,7.768639003584553,2,VIPs,1
15756,60.0,4.0,6.280320929787532,0,Regular Buyers,3
15757,65.0,2.0,6.572869782822179,0,Regular Buyers,3
15758,24.0,1.0,5.32908902521479,0,Regular Buyers,3
15759,217.0,3.0,5.537491734934774,1,Inactive,2
15762,64.0,2.0,6.371184405464288,0,Regular Buyers,3
15763,31.0,2.0,6.992022895300703,0,Regular Buyers,3
15764,87.0,6.0,8.095894389365505,2,VIPs,3
15766,63.0,1.0,5.755932068980957,0,Regular Buyers,3
15768,115.0,3.0,6.434273608356567,0,Regular Buyers,2
15769,6.0,13.0,8.656355735055985,2,VIPs,1
15773,5.0,1.0,6.4562671745616536,0,Regular Buyers,3
15774,68.0,1.0,5.605066501717044,0,Regular Buyers,3
15775,244.0,1.0,4.662495252607361,1,Inactive,2
15776,132.0,1.0,5.491496433342773,1,Inactive,3
15777,240.0,4.0,6.954743821204941,1,Inactive,2
15780,183.0,3.0,6.166005916582974,1,Inactive,2
15781,24.0,3.0,5.847767371850795,0,Regular Buyers,3
15782,9.0,3.0,7.869302319258532,0,Regular Buyers,3
15783,10.0,1.0,5.510602174527371,0,Regular Buyers,3
15785,32.0,5.0,7.753610670940375,2,VIPs,3
15786,45.0,3.0,8.503743143691834,2,VIPs,3
15787,25.0,3.0,6.855461484261003,0,Regular Buyers,3
15789,311.0,1.0,5.864483085347192,1,Inactive,2
15790,9.0,1.0,5.402001477824919,0,Regular Buyers,3
15791,43.0,2.0,7.386278760989393,0,Regular Buyers,3
15793,14.0,3.0,6.873795104898541,0,Regular Buyers,3
15795,149.0,1.0,6.415113325649775,0,Regular Buyers,2
15796,0.0,8.0,7.9052793940097414,2,VIPs,1
15797,112.0,3.0,7.693208130326108,0,Regular Buyers,3
15799,75.0,3.0,6.785745824587275,0,Regular Buyers,3
15800,106.0,2.0,6.551194614227576,0,Regular Buyers,2
15801,45.0,3.0,6.97068312868461,0,Regular Buyers,3
15803,50.0,1.0,6.032654473932845,0,Regular Buyers,3
15804,0.0,13.0,8.344597781932357,2,VIPs,1
15805,22.0,13.0,8.617849057545314,2,VIPs,1
15806,45.0,3.0,6.666422298467717,0,Regular Buyers,3
15807,49.0,3.0,6.807824440357088,0,Regular Buyers,3
15808,305.0,4.0,8.225762769337907,1,Inactive,2
15809,35.0,5.0,6.247597901247849,0,Regular Buyers,3
15810,78.0,4.0,7.239200616174941,0,Regular Buyers,3
15811,21.0,6.0,7.705091289043697,2,VIPs,1
15812,106.0,5.0,7.496730126604398,0,Regular Buyers,3
15813,207.0,2.0,7.173889351861321,1,Inactive,2
